0.14116846,0.2220984

0.26221347,0.24821223

0.28819624,0.2742696

0.188905,0.19431934

0.23084034,0.2336541

0.26532653,0.26375356

0.5461508,0.55251724

0.1384306,0.15152146

0.22919266,0.24374458

0.11210055,0.18734348

0.18991475,0.28545344

0.215161,0.24249403

0.27666846,0.29604053

0.16973455,0.23646873

0.22459102,0.2600542

0.11004884,0.114702895

0.2215907,0.3183089

0.32855505,0.36164016

0.3585909,0.3975304

0.19648461,0.19508661

0.33793414,0.29831427

0.3016032,0.27142555

0.4246884,0.4543389

0.14726473,0.18613386

0.23731428,0.26368785

0.26939788,0.24192254

0.41511422,0.362626

0.22723539,0.21246588

0.22897239,0.26217252

0.29707584,0.34573382

0.5629027,0.6648931

0.20338334,0.19598193

0.2816072,0.28495654

0.2666139,0.29790708

0.37392983,0.3927672

0.19512753,0.18321617

0.2585914,0.24905506

0.29081103,0.26329884

0.319326,0.31488866

0.15695633,0.14840406

0.37322068,0.34197012

0.29473323,0.34475544

0.6432882,0.6267912

0.32618186,0.33901426

0.28166014,0.46316028

0.26602727,0.29228893

0.3525128,0.3793109

0.15643318,0.15813848

0.23973721,0.34469858

0.3340058,0.356248

0.35686308,0.4557706

0.29576164,0.30155432

0.33912438,0.352543

0.366292,0.41546866

0.2513759,0.29350534

0.09549706,0.12892099

0.10732049,0.14767931

0.15837376,0.17640734

0.15595575,0.17615825

0.110807806,0.12551315

0.16168317,0.20631324

0.19682223,0.24010672

0.1813052,0.3107914

0.08644463,0.13585578

0.12140955,0.22009772

0.1674545,0.19201706

0.05786671,0.08087808

0.05366019,0.061731957

0.09088652,0.12516932

0.123918764,0.19576885

0.33087888,0.37638336

0.111754164,0.1416538

0.12428014,0.18513902

0.15728742,0.18272308

0.18455833,0.2375213

0.13387702,0.15061964

0.15145323,0.18954897

0.16461861,0.15199937

0.12732936,0.15973012

0.07371669,0.09552903

0.074805945,0.08867574

0.05661605,0.090130575

0.06024781,0.07640644

0.06495893,0.11321544

0.25193003,0.28182968

0.13198958,0.15455465

0.17132607,0.25126925

0.061191894,0.10020558

0.09640497,0.146639

0.1534791,0.17280409

0.12551038,0.14806123

0.050643593,0.07372291

0.09117695,0.105842546

0.11868895,0.16737534

0.118461795,0.13631062

0.069235176,0.08236623

0.1508634,0.17405462

0.2274879,0.24374467

0.45838544,0.56024885

0.1970647,0.2416073

0.24869007,0.33361414

0.47028348,0.41995928

0.30889258,0.2858701

0.22747216,0.2255548

0.23494463,0.24531499

0.35003144,0.3563082

0.4888535,0.47410443

0.3156425,0.3105719

0.400605,0.4131381

0.60806924,0.5784707

0.6474111,0.62914306

0.36561698,0.42829573

0.45186797,0.48070446

0.6253639,0.6415767

0.3066135,0.47802484

0.121701874,0.15711533

0.26153135,0.28393474

0.34947345,0.3870203

0.35005876,0.39444548

0.15532476,0.21040602

0.2419257,0.2521575

0.19565596,0.2513372

0.38398623,0.4640382

0.16137852,0.18678753

0.37265795,0.39510044

0.27684078,0.38600856

0.20241497,0.29155967

0.2360001,0.22463143

0.25502533,0.42061287

0.2482281,0.30447823

0.2690701,0.3767582

0.40399507,0.539103

0.4199592,0.469754

0.38629055,0.38403416

0.42453596,0.40532732

0.2263505,0.31150195

0.2959242,0.33833203

0.3341496,0.36717075

0.38886583,0.5384777

0.2996785,0.30649972

0.49403325,0.5711627

0.4639969,0.48075548

0.74724185,0.77400357

0.4609815,0.53989124

0.35355988,0.49759758

0.24760994,0.26125234

0.28308022,0.3092282

0.257387,0.268642

0.23828761,0.2626166

0.17359181,0.2089422

0.182105,0.19334935

0.100431,0.124060765

0.108225435,0.12482815

0.030695451,0.039108276

0.05586909,0.07138468

0.101749726,0.10746249

0.20622793,0.2220304

0.37555027,0.37918514

0.26633984,0.3096794

0.20128255,0.26719248

0.17915714,0.20497736

0.40161613,0.41208598

0.4820327,0.5509269

0.24886099,0.27387208

0.34515375,0.36686793

0.39288488,0.37295595

0.37357545,0.39267483

0.28995875,0.2871166

0.3859673,0.43724006

0.38654146,0.4414744

0.49703884,0.6002665

0.23874237,0.27853274

0.2851266,0.32423487

0.36741683,0.38825616

0.3679604,0.39545307

0.20504448,0.20389695

0.23382501,0.23975717

0.20622437,0.20457947

0.2883356,0.39936852

0.19530778,0.24488145

0.49294615,0.5153478

0.33631766,0.3828973

0.3728733,0.3899796

0.28535396,0.30991033

0.29656723,0.3101377

0.28834847,0.28873882

0.29240078,0.28934723

0.11110136,0.122383885

0.122583285,0.15239722

0.17577362,0.18179236

0.12907897,0.14787816

0.092801325,0.14273383

0.15114044,0.1677365

0.27284843,0.29467627

0.1440954,0.16377655

0.095496945,0.1153353

0.11721069,0.12746294

0.08935786,0.09458745

0.08746115,0.11836932

0.09913493,0.1056062

0.12636514,0.14193624

0.20159785,0.20480506

0.11959678,0.15037927

0.22441782,0.22646418

0.20553693,0.27002046

0.4219496,0.3981402

0.10324453,0.12721558

0.18376012,0.16052671

0.25158897,0.36765257

0.47565508,0.4870344

0.39797142,0.5181491

0.28378367,0.32285997

0.22988367,0.2615721

0.12670133,0.1577023

0.112322606,0.20065728

0.15785418,0.23322855

0.25016877,0.32537174

0.56525093,0.59048945

0.23754865,0.4141807

0.23909053,0.2849001

0.3616494,0.3730891

0.37084115,0.38474068

0.30624703,0.3330687

0.1978524,0.23592062

0.21164492,0.24334934

0.45747584,0.44474292

0.26290348,0.3688001

0.31385204,0.37516657

0.78625816,0.7273684

0.52086073,0.62563294

0.35074705,0.5198571

0.4547332,0.42928156

0.8382131,0.7825066

0.86714685,0.6708909

0.8185404,0.5953625

0.506264,0.8468249

0.83597755,1.5137239

0.5152456,0.63920426

0.5942873,0.6982255

0.65726626,0.6907115

0.50950354,0.5111902

0.6319172,0.6138006

0.47599348,0.52371794

0.5207985,0.5268994

0.7369181,0.7435119

0.5067604,0.48963144

0.20500934,0.20809132

0.11630164,0.17212188

0.28376234,0.31832314

0.29483882,0.37905678

0.20168045,0.2663967

0.29606852,0.28527713

0.3821219,0.36509907

0.3351488,0.3160494

0.45245808,0.38095304

0.3517755,0.3538081

0.46678662,0.4820384

0.5101986,0.53633237

0.6015415,0.69254166

0.3998935,0.50302964

0.50773126,0.54492813

0.56024873,0.68394

0.67143446,0.725322

0.5002105,0.527526

0.6089067,0.82036424

0.765616,0.83218765

0.5449099,0.6583036

0.29196203,0.400604

0.59066176,0.5584315

0.59691274,0.7500667

0.57981175,0.67007023

0.45058802,0.54194605

0.5502709,0.7588197

0.51421976,0.63921314

0.2642251,0.3830678

0.3058971,0.29659563

0.41989833,0.47558045

0.31347814,0.31305537

0.53671557,0.55186254

0.5680212,0.6512551

0.26568615,0.28140712

0.20778047,0.2081233

0.16255885,0.1873559

0.14361845,0.14551915

0.22464874,0.21536729

0.24331293,0.22473578

0.20899904,0.19210234

0.13701485,0.13195

0.27195668,0.25357848

0.3760192,0.29695

0.29769966,0.2730207

0.29695,0.2850129

0.62982506,0.63027984

0.49466652,0.5275931

0.6904548,0.7437819

0.79570127,0.8897842

1.0734276,1.2399157

0.5837766,0.6011058

0.37197447,0.40335202

0.21827517,0.23859315

0.109502636,0.13312729

0.102065526,0.18984686

0.18635675,0.24150287

0.103738405,0.13329121

0.24588005,0.26283583

0.23250335,0.2602767

0.13329871,0.15946178

0.15391244,0.21211122

0.11846169,0.17644198

0.16052581,0.21341862

0.24138291,0.28207392

0.2567049,0.27625903

0.31432858,0.34151527

0.48652726,0.49180126

0.2813736,0.2453362

0.23476332,0.24328984

0.20664005,0.22652103

0.11732482,0.12597923

0.050718546,0.06764367

0.06355095,0.11195312

0.14051694,0.16109425

0.18201263,0.20909852

0.105046645,0.13255885

0.1425633,0.14904344

0.15995738,0.17735147

0.28127694,0.28697106

0.30007958,0.33794352

0.20619245,0.21783869

0.10509755,0.12295837

0.05290435,0.06447465

0.15845236,0.2278795

0.09398038,0.12737012

0.13094148,0.14744383

0.23071146,0.22410163

0.1364402,0.14824764

0.1339231,0.17685409

0.54121244,0.5439764

0.82187945,0.87159616

0.49813846,0.73871756

0.29433346,0.3444658

0.15385427,0.17951152

0.11341317,0.14615853

0.23203497,0.25818294

0.20930547,0.21351454

